"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"3403921_3",7624,"463","",3,"","",""
"3403920_3",7624,"268","",3,"","",""
"3403919_3",7624,"267","",3,"","",""
"3403918_3",7624,"265","",3,"","",""
"3403917_3",7624,"265","",3,"","",""
"3403916_3",7624,"265","",3,"","",""
"3403915_3",7624,"264","",3,"","",""
"3403914_3",7624,"264","",3,"","",""
"3403913_3",7624,"262","",3,"","",""
"3403912_3",7624,"261","",3,"","",""
"3403911_3",7624,"261","",3,"","",""
"3403910_3",7624,"260","",3,"","",""
"3403909_3",7624,"260","",3,"","",""
"3403908_3",7624,"260","",3,"","",""
"3403907_3",7624,"240","",3,"","",""
"3403906_3",7624,"222","",3,"","",""
"3403905_3",7624,"217a","",3,"","",""
"3403904_3",7624,"217a","",3,"","",""
"3403903_3",7624,"212","",3,"","",""
"3403902_3",7624,"212","",3,"","",""
"3403901_3",7624,"X2","",3,"","",""
"3403900_3",7624,"49","",3,"","",""
"3403899_3",7624,"19","",3,"","",""
"3384617_3",9546,"Z30","",3,"","",""
"3384616_3",9546,"Z","",3,"","",""
"3384615_3",9546,"Z19","",3,"","",""
"3384614_3",9546,"Z18","",3,"","",""
"3384613_3",9546,"Z17","",3,"","",""
"3384612_3",9546,"Z16","",3,"","",""
"3384611_3",9546,"Z15","",3,"","",""
"3384610_3",9546,"Z14","",3,"","",""
"3384609_3",9546,"Z13","",3,"","",""
"3384608_3",9546,"Z11","",3,"","",""
"3384607_3",9546,"Z10","",3,"","",""
"3384606_3",9546,"Z09","",3,"","",""
"3384605_3",9546,"Z08","",3,"","",""
"3384604_3",9546,"Z07","",3,"","",""
"3384603_3",9546,"Z06","",3,"","",""
"3384602_3",9546,"Z05","",3,"","",""
"3384601_3",9546,"Z04","",3,"","",""
"3384600_3",9546,"Z03","",3,"","",""
"3384599_3",9546,"Z02","",3,"","",""
"3384598_3",9546,"Z01","",3,"","",""
"3384597_3",9546,"66","",3,"","",""
"3384596_3",9546,"10","",3,"","",""
"3384595_3",9546,"8","",3,"","",""
"3384594_3",9546,"7","",3,"","",""
"3384593_3",9546,"6","",3,"","",""
"3384592_3",9546,"5","",3,"","",""
"3384591_3",9546,"4","",3,"","",""
"3384590_3",9546,"3","",3,"","",""
"3384589_3",9546,"2","",3,"","",""
"3384588_3",9546,"1","",3,"","",""
"3421339_3",8137,"232 RufBus","",3,"","",""
"3421338_3",8137,"222","",3,"","",""
"3421337_3",8137,"200","",3,"","",""
"3421336_3",13881,"555","",3,"","",""
"3421335_3",13881,"358 RufBus","",3,"","",""
"3421334_3",13881,"358","",3,"","",""
"3421333_3",13881,"356","",3,"","",""
"3421332_3",13881,"355 RufBus","",3,"","",""
"3421331_3",13881,"355","",3,"","",""
"3421330_3",13881,"353 RufBus","",3,"","",""
"3421329_3",13881,"353","",3,"","",""
"3421328_3",13881,"352","",3,"","",""
"3421327_3",13881,"351 RufBus","",3,"","",""
"3421326_3",13881,"351","",3,"","",""
"3421325_3",13881,"350","",3,"","",""
"3421324_3",13881,"300","",3,"","",""
"3421323_3",8132,"495 RufBus","",3,"","",""
"3421322_3",8132,"494 RufBus","",3,"","",""
"3421321_3",8132,"493 RufBus","",3,"","",""
"3421320_3",8132,"492 RuBus","",3,"","",""
"3421319_3",8132,"491 RufBus","",3,"","",""
"3421318_3",8132,"490 RufBus","",3,"","",""
"3421317_3",8132,"489 RufBus","",3,"","",""
"3421316_3",8132,"488 RufBus","",3,"","",""
"3421315_3",8132,"487 RufBus","",3,"","",""
"3421314_3",8132,"459","",3,"","",""
"3421313_3",8132,"458","",3,"","",""
"3421312_3",8132,"457","",3,"","",""
"3421311_3",8132,"456","",3,"","",""
"3421310_3",8132,"455","",3,"","",""
"3421309_3",8132,"454","",3,"","",""
"3421308_3",8132,"453","",3,"","",""
"3421307_3",8132,"452","",3,"","",""
"3421306_3",8132,"451","",3,"","",""
"3421305_3",8132,"450","",3,"","",""
"3421304_3",8125,"569","",3,"","",""
"3421303_3",8125,"568","",3,"","",""
"3421302_3",8125,"567 RufBus","",3,"","",""
"3421301_3",8125,"567","",3,"","",""
"3421300_3",8125,"566 RufBus","",3,"","",""
"3421299_3",8125,"566","",3,"","",""
"3421298_3",8125,"565","",3,"","",""
"3421297_3",8125,"561 RufBus","",3,"","",""
"3421296_3",8125,"561","",3,"","",""
"3421295_3",8125,"560","",3,"","",""
"3421294_3",8125,"553 RufBus","",3,"","",""
"3421293_3",8125,"553","",3,"","",""
"3421292_3",8125,"551 RufBus","",3,"","",""
"3421291_3",8125,"551","",3,"","",""
"3421290_3",8125,"533 RufBus","",3,"","",""
"3421289_3",8125,"533","",3,"","",""
"3421288_3",8125,"519 RufBus","",3,"","",""
"3421287_3",8137,"236 RufBus","",3,"","",""
"3421286_3",8130,"532","",3,"","",""
"3421285_3",8130,"531","",3,"","",""
"3421284_3",8137,"273","",3,"","",""
"3421283_3",8137,"240","",3,"","",""
"3421282_3",8137,"239","",3,"","",""
"3421281_3",8137,"238","",3,"","",""
"3421280_3",8137,"237","",3,"","",""
"3421279_3",8137,"234","",3,"","",""
"3421278_3",8137,"233","",3,"","",""
"3421277_3",8137,"231","",3,"","",""
"3421276_3",8137,"230","",3,"","",""
"3421275_3",8137,"226","",3,"","",""
"3421274_3",8137,"209","",3,"","",""
"3421273_3",8137,"208","",3,"","",""
"3421272_3",8137,"205","",3,"","",""
"3421271_3",8137,"204","",3,"","",""
"3421270_3",8137,"203","",3,"","",""
"3421269_3",8137,"202","",3,"","",""
"3421268_3",8137,"20","",3,"","",""
"3421267_3",8122,"89","",3,"","",""
"3421266_3",8122,"88","",3,"","",""
"3421265_3",8122,"88","",3,"","",""
"3421264_3",8122,"87","",3,"","",""
"3421263_3",8122,"86","",3,"","",""
"3421262_3",8122,"85","",3,"","",""
"3421261_3",8122,"84","",3,"","",""
"3421260_3",8122,"83","",3,"","",""
"3421259_3",8122,"82","",3,"","",""
"3421258_3",8122,"81","",3,"","",""
"3421257_3",8122,"80","",3,"","",""
"3421256_3",8122,"80","",3,"","",""
"3421255_3",8122,"59/S","",3,"","",""
"3421254_3",8122,"58/S","",3,"","",""
"3421253_3",8122,"57/S","",3,"","",""
"3421252_3",8122,"56/S","",3,"","",""
"3421251_3",8122,"55/S","",3,"","",""
"3421250_3",8122,"53/S","",3,"","",""
"3421249_3",8122,"51/S","",3,"","",""
"3421248_3",8122,"50/S","",3,"","",""
"3421247_3",8122,"32","",3,"","",""
"3421246_3",8122,"31","",3,"","",""
"3421245_3",8122,"30","",3,"","",""
"3421244_3",8122,"17 AST","",3,"","",""
"3421243_3",8122,"17","",3,"","",""
"3421242_3",8122,"15 AST","",3,"","",""
"3421241_3",8122,"10","",3,"","",""
"3421240_3",8122,"9","",3,"","",""
"3421239_3",8122,"8","",3,"","",""
"3421238_3",8122,"7 AST","",3,"","",""
"3421237_3",8122,"7","",3,"","",""
"3421236_3",8122,"6","",3,"","",""
"3421235_3",8122,"5","",3,"","",""
"3421234_3",8122,"4","",3,"","",""
"3421233_3",8122,"3","",3,"","",""
"3421232_3",8122,"2","",3,"","",""
"3421231_3",8122,"1","",3,"","",""
"3421230_3",8130,"522","",3,"","",""
"3421229_3",8130,"502","",3,"","",""
"3421228_3",8137,"206","",3,"","",""
"3421227_3",13181,"414","",3,"","",""
"3421226_3",13481,"486 RufBus","",3,"","",""
"3421225_3",13481,"485 RufBus","",3,"","",""
"3421224_3",13481,"484 RufBus","",3,"","",""
"3421223_3",13481,"483 RufBus","",3,"","",""
"3421222_3",13481,"482 RufBus","",3,"","",""
"3421221_3",13481,"481 RufBus","",3,"","",""
"3421220_3",13481,"480 RufBus","",3,"","",""
"3421219_3",13481,"479","",3,"","",""
"3421218_3",13481,"478","",3,"","",""
"3421217_3",13481,"477","",3,"","",""
"3421216_3",13481,"476","",3,"","",""
"3421215_3",13481,"474","",3,"","",""
"3421214_3",13481,"473","",3,"","",""
"3421213_3",13481,"472 RufBus","",3,"","",""
"3421212_3",13481,"472","",3,"","",""
"3421211_3",13481,"471","",3,"","",""
"3421210_3",13481,"469","",3,"","",""
"3421209_3",13481,"468","",3,"","",""
"3421208_3",13481,"467","",3,"","",""
"3421207_3",13481,"466 RufBus","",3,"","",""
"3421206_3",13481,"466","",3,"","",""
"3421205_3",13481,"465","",3,"","",""
"3421204_3",13481,"464","",3,"","",""
"3421203_3",13481,"463","",3,"","",""
"3421202_3",13481,"462","",3,"","",""
"3421201_3",13481,"461","",3,"","",""
"3421200_3",13481,"460","",3,"","",""
"3421199_3",8125,"304","",3,"","",""
"3421198_3",8124,"299","",3,"","",""
"3421197_3",8124,"298","",3,"","",""
"3421196_3",8124,"297","",3,"","",""
"3421195_3",8124,"296","",3,"","",""
"3421194_3",8124,"295","",3,"","",""
"3421193_3",8124,"294","",3,"","",""
"3421192_3",8124,"293","",3,"","",""
"3421191_3",8124,"292","",3,"","",""
"3421190_3",8124,"291","",3,"","",""
"3421189_3",8124,"290","",3,"","",""
"3421188_3",8124,"249","",3,"","",""
"3421187_3",8124,"248","",3,"","",""
"3421186_3",8124,"247","",3,"","",""
"3421185_3",8124,"246","",3,"","",""
"3421184_3",8124,"245","",3,"","",""
"3421183_3",8124,"244","",3,"","",""
"3421182_3",8124,"243","",3,"","",""
"3421181_3",8124,"242","",3,"","",""
"3421180_3",8124,"241","",3,"","",""
"3421179_3",8123,"274","",3,"","",""
"3421178_3",8125,"314","",3,"","",""
"3421177_3",8125,"311","",3,"","",""
"3421176_3",8125,"311","",3,"","",""
"3421175_3",8123,"368","",3,"","",""
"3421174_3",8123,"367","",3,"","",""
"3421173_3",8136,"259","",3,"","",""
"3421172_3",13181,"429 RufBus","",3,"","",""
"3421171_3",13181,"428 RufBus","",3,"","",""
"3421170_3",13181,"426 RufBus","",3,"","",""
"3421169_3",8138,"504","",3,"","",""
"3421168_3",8136,"282","",3,"","",""
"3421167_3",8136,"281","",3,"","",""
"3421166_3",8136,"269","",3,"","",""
"3421165_3",8136,"264","",3,"","",""
"3421164_3",8136,"262","",3,"","",""
"3421163_3",8136,"261","",3,"","",""
"3421162_3",8136,"260","",3,"","",""
"3421161_3",8136,"258","",3,"","",""
"3421160_3",8136,"252","",3,"","",""
"3421159_3",8136,"251","",3,"","",""
"3421158_3",8136,"28","",3,"","",""
"3421157_3",8136,"26","",3,"","",""
"3421156_3",8136,"25","",3,"","",""
"3421155_3",12941,"303","",3,"","",""
"3421154_3",13181,"431","",3,"","",""
"3421153_3",13181,"429","",3,"","",""
"3421152_3",13181,"428","",3,"","",""
"3421151_3",13181,"427","",3,"","",""
"3421150_3",13181,"426","",3,"","",""
"3421149_3",13181,"423 RufBus","",3,"","",""
"3421148_3",13181,"423","",3,"","",""
"3421147_3",13181,"421","",3,"","",""
"3421146_3",13181,"420","",3,"","",""
"3421145_3",13181,"410","",3,"","",""
"3421144_3",13181,"409","",3,"","",""
"3421143_3",13181,"408 RufBus","",3,"","",""
"3421142_3",13181,"408","",3,"","",""
"3421141_3",13181,"406","",3,"","",""
"3421140_3",13181,"402","",3,"","",""
"3421139_3",13181,"401","",3,"","",""
"3421138_3",13181,"400","",3,"","",""
"3421137_3",8133,"328","",3,"","",""
"3421136_3",8132,"403","",3,"","",""
"3421135_3",8131,"325","",3,"","",""
"3421134_3",8130,"527","",3,"","",""
"3421133_3",12883,"329","",3,"","",""
"3421132_3",8125,"2050","",3,"","",""
"3421131_3",8125,"859","",3,"","",""
"3421130_3",8125,"585","",3,"","",""
"3421129_3",8125,"582","",3,"","",""
"3421128_3",8125,"529 RufBus","",3,"","",""
"3421127_3",8125,"529","",3,"","",""
"3421126_3",8125,"528 RufBus","",3,"","",""
"3421125_3",8125,"528","",3,"","",""
"3421124_3",8125,"526 RufBus","",3,"","",""
"3421123_3",8125,"526","",3,"","",""
"3421122_3",8125,"525 RufBus","",3,"","",""
"3421121_3",8125,"525","",3,"","",""
"3421120_3",8125,"521","",3,"","",""
"3421119_3",8125,"520","",3,"","",""
"3421118_3",8125,"518","",3,"","",""
"3421117_3",8125,"517 RufBus","",3,"","",""
"3421116_3",8125,"517","",3,"","",""
"3421115_3",8125,"516 RufBus","",3,"","",""
"3421114_3",8125,"516","",3,"","",""
"3421113_3",8125,"515","",3,"","",""
"3421112_3",8125,"514 RufBus","",3,"","",""
"3421111_3",8125,"514","",3,"","",""
"3421110_3",8125,"513 RufBus","",3,"","",""
"3421109_3",8125,"513","",3,"","",""
"3421108_3",8125,"512 RufBus","",3,"","",""
"3421107_3",8125,"512","",3,"","",""
"3421106_3",8125,"509 RufBus","",3,"","",""
"3421105_3",8125,"509","",3,"","",""
"3421104_3",8125,"508 RufBus","",3,"","",""
"3421103_3",8125,"508","",3,"","",""
"3421102_3",8125,"507 RufBus","",3,"","",""
"3421101_3",8125,"507","",3,"","",""
"3421100_3",8125,"424","",3,"","",""
"3421099_3",8125,"2405","",3,"","",""
"3421098_3",8125,"2404","",3,"","",""
"3421097_3",8125,"391","",3,"","",""
"3421096_3",8125,"314","",3,"","",""
"3421095_3",8125,"304","",3,"","",""
"3421094_3",8125,"301","",3,"","",""
"3421093_3",8125,"212","",3,"","",""
"3421092_3",8125,"207","",3,"","",""
"3421091_3",8125,"201","",3,"","",""
"3421090_3",8124,"201","",3,"","",""
"3421089_3",8123,"369","",3,"","",""
"3421088_3",8123,"365","",3,"","",""
"3421087_3",8123,"362","",3,"","",""
"3421086_3",8123,"361","",3,"","",""
"3421085_3",8123,"360","",3,"","",""
"3421084_3",8123,"335","",3,"","",""
"3421083_3",8123,"334","",3,"","",""
"3421082_3",8123,"333","",3,"","",""
"3421081_3",8123,"332","",3,"","",""
"3421080_3",8123,"330","",3,"","",""
"3421079_3",8123,"272","",3,"","",""
"3421078_3",8123,"271","",3,"","",""
"3421077_3",8123,"229","",3,"","",""
"3421076_3",8123,"228","",3,"","",""
"3421075_3",8123,"227","",3,"","",""
"3421074_3",8123,"221","",3,"","",""
"3421073_3",8123,"220","",3,"","",""
"3421072_3",8123,"27","",3,"","",""
"3421071_3",8123,"22","",3,"","",""
"3398678_3",11971,"40","",3,"","",""
"3398677_3",11971,"R58","",3,"","",""
"3398676_3",7987,"5A","",3,"","",""
"3398675_3",7988,"79","",3,"","",""
"3398674_3",11971,"R90","",3,"","",""
"3398673_3",11971,"R66N","",3,"","",""
"3398672_3",11971,"R66","",3,"","",""
"3398671_3",11971,"R65N","",3,"","",""
"3398670_3",11971,"R62","",3,"","",""
"3398669_3",11971,"R60","",3,"","",""
"3398668_3",11971,"R59","",3,"","",""
"3398667_3",11971,"R55","",3,"","",""
"3398666_3",11971,"R45","",3,"","",""
"3398665_3",11971,"R43","",3,"","",""
"3398664_3",11971,"R26","",3,"","",""
"3398663_3",11971,"R23","",3,"","",""
"3398662_3",11971,"R20","",3,"","",""
"3398661_3",11971,"R18","",3,"","",""
"3398660_3",11971,"R16N","",3,"","",""
"3398659_3",11971,"R10","",3,"","",""
"3398658_3",11971,"R8","",3,"","",""
"3398657_3",11971,"R64","",3,"","",""
"3398656_3",7988,"S10","",3,"","",""
"3398655_3",7988,"96F","",3,"","",""
"3398654_3",7988,"88c","",3,"","",""
"3398653_3",7988,"71F","",3,"","",""
"3398652_3",7988,"66A","",3,"","",""
"3398651_3",7988,"55B","",3,"","",""
"3398650_3",7988,"53N","",3,"","",""
"3398649_3",7988,"104","",3,"","",""
"3398648_3",7988,"103","",3,"","",""
"3398647_3",7988,"102","",3,"","",""
"3398646_3",7988,"101","",3,"","",""
"3398645_3",7988,"96","",3,"","",""
"3398644_3",7988,"95","",3,"","",""
"3398643_3",7988,"94","",3,"","",""
"3398642_3",7988,"93","",3,"","",""
"3398641_3",7988,"91","",3,"","",""
"3398640_3",7988,"85","",3,"","",""
"3398639_3",7988,"82","",3,"","",""
"3398638_3",7988,"81","",3,"","",""
"3398637_3",7988,"78","",3,"","",""
"3398636_3",7988,"75","",3,"","",""
"3398635_3",7988,"74","",3,"","",""
"3398634_3",7988,"73","",3,"","",""
"3398633_3",7988,"RB72","",3,"","",""
"3398632_3",7988,"71","",3,"","",""
"3398631_3",7988,"66","",3,"","",""
"3398630_3",7988,"65","",3,"","",""
"3398629_3",7988,"64","",3,"","",""
"3398628_3",7988,"56","",3,"","",""
"3398627_3",7988,"55","",3,"","",""
"3398626_3",7988,"54","",3,"","",""
"3398625_3",7988,"53","",3,"","",""
"3398624_3",7988,"52","",3,"","",""
"3398623_3",7988,"32","",3,"","",""
"3398622_3",7988,"31","",3,"","",""
"3398621_3",7988,"30","",3,"","",""
"3398620_3",7988,"29","",3,"","",""
"3398619_3",7987,"4A","",3,"","",""
"3398618_3",7987,"10","",3,"","",""
"3398617_3",7987,"9","",3,"","",""
"3398616_3",7987,"8","",3,"","",""
"3398615_3",7987,"7","",3,"","",""
"3398614_3",7987,"6","",3,"","",""
"3398613_3",7987,"5","",3,"","",""
"3398612_3",7987,"4","",3,"","",""
"3398611_3",7987,"3","",3,"","",""
"3398610_3",7987,"2","",3,"","",""
"3398609_3",7987,"1","",3,"","",""
"3398608_3",11971,"46","",3,"","",""
"3398607_3",11971,"44","",3,"","",""
"3398606_3",11971,"43","",3,"","",""
"3422351_3",8185,"603","",3,"","",""
"3422350_3",8185,"602","",3,"","",""
"3422349_3",8185,"077","",3,"","",""
"3422348_3",8185,"071","",3,"","",""
"3422347_3",8185,"070","",3,"","",""
"3422345_3",13005,"FBER","",3,"","",""
"3422344_3",13005,"291","",3,"","",""
"3422343_3",13005,"290","",3,"","",""
"3422342_3",13005,"287","",3,"","",""
"3422341_3",13005,"286","",3,"","",""
"3422340_3",13005,"285","",3,"","",""
"3422339_3",13005,"284","",3,"","",""
"3422338_3",13005,"283","",3,"","",""
"3422337_3",13005,"282","",3,"","",""
"3422336_3",13005,"281","",3,"","",""
"3422335_3",13005,"274","",3,"","",""
"3422334_3",13005,"273","",3,"","",""
"3422333_3",13005,"272","",3,"","",""
"3422332_3",13005,"271","",3,"","",""
"3422331_3",8184,"20","",3,"","",""
"3422330_3",8184,"3","",3,"","",""
"3422329_3",8184,"2","",3,"","",""
"3422328_3",8184,"1","",3,"","",""
"3422327_3",8185,"689","",3,"","",""
"3422326_3",8185,"681","",3,"","",""
"3422325_3",8185,"680","",3,"","",""
"3422324_3",8185,"679","",3,"","",""
"3422323_3",8185,"670","",3,"","",""
"3422322_3",8185,"661","",3,"","",""
"3422321_3",8185,"651","",3,"","",""
"3422320_3",8185,"650","",3,"","",""
"3422319_3",8185,"649","",3,"","",""
"3422318_3",8185,"640","",3,"","",""
"3422317_3",8185,"639","",3,"","",""
"3422316_3",8185,"632","",3,"","",""
"3422315_3",8185,"631","",3,"","",""
"3422314_3",8185,"629","",3,"","",""
"3422313_3",8185,"620","",3,"","",""
"3422312_3",8185,"619","",3,"","",""
"3422311_3",8185,"618","",3,"","",""
"3422310_3",8185,"615","",3,"","",""
"3422309_3",8185,"611","",3,"","",""
"3422308_3",8185,"610","",3,"","",""
"3422307_3",8185,"609","",3,"","",""
"3422306_3",8185,"601","",3,"","",""
"3422305_3",8185,"600","",3,"","",""
"3422304_3",8185,"540","",3,"","",""
"3422303_3",8185,"531","",3,"","",""
"3422302_3",8185,"529","",3,"","",""
"3422301_3",8185,"528","",3,"","",""
"3422300_3",8185,"527","",3,"","",""
"3422299_3",8185,"526","",3,"","",""
"3422298_3",8185,"524","",3,"","",""
"3422297_3",8185,"522","",3,"","",""
"3422296_3",8185,"521","",3,"","",""
"3422295_3",8185,"508","",3,"","",""
"3422294_3",8185,"505","",3,"","",""
"3422293_3",8185,"504","",3,"","",""
"3422292_3",8185,"503","",3,"","",""
"3422291_3",8185,"502","",3,"","",""
"3422290_3",8185,"501","",3,"","",""
"3422289_3",8185,"500","",3,"","",""
"3422288_3",8185,"427","",3,"","",""
"3422287_3",8185,"426","",3,"","",""
"3422286_3",8185,"425","",3,"","",""
"3422285_3",8185,"424","",3,"","",""
"3422284_3",8185,"423","",3,"","",""
"3422283_3",8185,"422","",3,"","",""
"3422282_3",8185,"421","",3,"","",""
"3422281_3",8185,"420","",3,"","",""
"3422280_3",8185,"410","",3,"","",""
"3422279_3",8185,"409","",3,"","",""
"3422278_3",8185,"407","",3,"","",""
"3422277_3",8185,"406","",3,"","",""
"3422276_3",8185,"405","",3,"","",""
"3422275_3",8185,"404","",3,"","",""
"3422274_3",8185,"403","",3,"","",""
"3422273_3",8185,"402","",3,"","",""
"3422272_3",8185,"401","",3,"","",""
"3422271_3",8185,"400","",3,"","",""
"3422270_3",8185,"327","",3,"","",""
"3422269_3",8185,"323","",3,"","",""
"3422268_3",8185,"322","",3,"","",""
"3422267_3",8185,"320","",3,"","",""
"3422266_3",8185,"311","",3,"","",""
"3422265_3",8185,"307","",3,"","",""
"3422264_3",8185,"306","",3,"","",""
"3422263_3",8185,"304","",3,"","",""
"3422262_3",8185,"301","",3,"","",""
"3422261_3",8185,"300","",3,"","",""
"3422260_3",8185,"112","",3,"","",""
"3422259_3",8185,"111","",3,"","",""
"3422258_3",8185,"110","",3,"","",""
"3422257_3",8185,"105","",3,"","",""
"3422256_3",8185,"104","",3,"","",""
"3422255_3",8185,"102","",3,"","",""
"3422254_3",8185,"101","",3,"","",""
"3422253_3",8185,"027","",3,"","",""
"3422252_3",8185,"026","",3,"","",""
"3422251_3",8185,"025","",3,"","",""
"3422250_3",8185,"024","",3,"","",""
"3422249_3",8185,"023","",3,"","",""
"3422248_3",8185,"022","",3,"","",""
"3422247_3",8185,"021","",3,"","",""
"3422246_3",8185,"020","",3,"","",""
"3422245_3",8185,"019","",3,"","",""
"3422244_3",8185,"018","",3,"","",""
"3422243_3",8185,"017","",3,"","",""
"3422242_3",8185,"016","",3,"","",""
"3422241_3",8185,"015","",3,"","",""
"3422240_3",8185,"014","",3,"","",""
"3422239_3",8185,"013","",3,"","",""
"3422238_3",8185,"012","",3,"","",""
"3422237_3",8185,"011","",3,"","",""
"3422236_3",8185,"010","",3,"","",""
"3422235_3",8185,"009","",3,"","",""
"3422234_3",8185,"008","",3,"","",""
"3422233_3",8185,"4","",3,"","",""
"3422232_3",8185,"3","",3,"","",""
"3422231_3",8185,"2","",3,"","",""
"3422230_3",8185,"1","",3,"","",""
"3422227_3",8187,"912","",3,"","",""
"3422226_3",8187,"911","",3,"","",""
"3422225_3",8187,"910","",3,"","",""
"3422224_3",8187,"909","",3,"","",""
"3422223_3",8187,"908","",3,"","",""
"3422222_3",8187,"907","",3,"","",""
"3422221_3",8187,"906","",3,"","",""
"3422220_3",8187,"905","",3,"","",""
"3422219_3",8187,"904","",3,"","",""
"3422218_3",8187,"903","",3,"","",""
"3422217_3",8187,"902","",3,"","",""
"3422216_3",8187,"901","",3,"","",""
"3422215_3",8187,"820","",3,"","",""
"3422214_3",8187,"812","",3,"","",""
"3422213_3",8187,"800","",3,"","",""
"3422212_3",8187,"724","",3,"","",""
"3422211_3",8187,"721","",3,"","",""
"3422210_3",8187,"718","",3,"","",""
"3422209_3",8187,"715","",3,"","",""
"3422208_3",8187,"714","",3,"","",""
"3422207_3",8187,"713","",3,"","",""
"3422206_3",8187,"712","",3,"","",""
"3422205_3",8187,"711","",3,"","",""
"3422204_3",8187,"706","",3,"","",""
"3422203_3",8187,"705","",3,"","",""
"3422202_3",8187,"702","",3,"","",""
"3422201_3",8187,"700","",3,"","",""
"3422200_3",8187,"345","",3,"","",""
"3422199_3",8187,"338","",3,"","",""
"3422198_3",8187,"336","",3,"","",""
"3422197_3",8187,"333","",3,"","",""
"3422196_3",8187,"331","",3,"","",""
"3422195_3",8187,"326","",3,"","",""
"3422194_3",8187,"303","",3,"","",""
"3422193_3",8187,"302","",3,"","",""
"3422192_3",8187,"300","",3,"","",""
"3422191_3",9507,"22","",3,"","",""
"3422190_3",9507,"21","",3,"","",""
"3422189_3",9507,"11","",3,"","",""
"3422188_3",9507,"10","",3,"","",""
"3422187_3",9507,"9","",3,"","",""
"3422186_3",9507,"8","",3,"","",""
"3422185_3",9507,"6","",3,"","",""
"3422184_3",9507,"5","",3,"","",""
"3422183_3",9507,"4","",3,"","",""
"3422182_3",9507,"2","",3,"","",""
"3422181_3",9507,"1","",3,"","",""
"3422180_3",9506,"143","",3,"","",""
"3422179_3",9506,"142","",3,"","",""
"3422178_3",9506,"141","",3,"","",""
"3422177_3",9506,"140","",3,"","",""
"3422176_3",9506,"139","",3,"","",""
"3422175_3",9506,"138","",3,"","",""
"3422174_3",9506,"137","",3,"","",""
"3422173_3",9506,"136","",3,"","",""
"3422172_3",9506,"135","",3,"","",""
"3422171_3",9506,"134","",3,"","",""
"3422170_3",9506,"133","",3,"","",""
"3422169_3",9506,"132","",3,"","",""
"3422168_3",9506,"131","",3,"","",""
"3422167_3",9506,"130","",3,"","",""
"3422166_3",9506,"129","",3,"","",""
"3422165_3",9506,"128","",3,"","",""
"3422164_3",9506,"127","",3,"","",""
"3422163_3",9506,"126","",3,"","",""
"3422162_3",9506,"125","",3,"","",""
"3422161_3",9506,"124","",3,"","",""
"3422160_3",9506,"123","",3,"","",""
"3422159_3",9506,"122","",3,"","",""
"3422158_3",9506,"121","",3,"","",""
"3422157_3",9506,"120","",3,"","",""
"3422156_3",9506,"119","",3,"","",""
"3422155_3",9506,"118","",3,"","",""
"3422154_3",9506,"117","",3,"","",""
"3422153_3",9506,"116","",3,"","",""
"3422152_3",9506,"115","",3,"","",""
"3422151_3",9506,"114","",3,"","",""
"3422150_3",9506,"113","",3,"","",""
"3422149_3",9506,"112","",3,"","",""
"3422148_3",9506,"111","",3,"","",""
"3422147_3",9506,"110","",3,"","",""
"3422146_3",9506,"109","",3,"","",""
"3422145_3",9506,"108","",3,"","",""
"3422144_3",9506,"107","",3,"","",""
"3422143_3",9506,"106","",3,"","",""
"3422142_3",9506,"105","",3,"","",""
"3422141_3",9506,"104","",3,"","",""
"3422140_3",9506,"103","",3,"","",""
"3422139_3",9506,"102","",3,"","",""
"3422138_3",9506,"101","",3,"","",""
"3422137_3",9506,"2","",3,"","",""
"3422136_3",9506,"1","",3,"","",""
"3380758_3",8028,"59","",3,"","",""
"3380757_3",8028,"X10","",3,"","",""
"3380756_3",8028,"26","",3,"","",""
"3380755_3",8028,"25","",3,"","",""
"3380754_3",8028,"X12","",3,"","",""
"3380753_3",8028,"X11","",3,"","",""
"3380752_3",8028,"X109","",3,"","",""
"3380751_3",8028,"N18","",3,"","",""
"3380750_3",8028,"N16","",3,"","",""
"3380749_3",8028,"N15","",3,"","",""
"3380748_3",8028,"N14","",3,"","",""
"3380747_3",8028,"N12","",3,"","",""
"3380746_3",8028,"N11","",3,"","",""
"3380745_3",8028,"N10","",3,"","",""
"3380744_3",8028,"9223","",3,"","",""
"3380743_3",8028,"441","",3,"","",""
"3380742_3",8028,"S9","",3,"","",""
"3380741_3",8028,"S8","",3,"","",""
"3380740_3",8028,"S7","",3,"","",""
"3380739_3",8028,"S6","",3,"","",""
"3380738_3",8028,"S5","",3,"","",""
"3380737_3",8028,"S4","",3,"","",""
"3380736_3",8028,"S2","",3,"","",""
"3380735_3",8028,"S1","",3,"","",""
"3380734_3",8028,"N9","",3,"","",""
"3380733_3",8028,"N8","",3,"","",""
"3380732_3",8028,"N7","",3,"","",""
"3380731_3",8028,"N6","",3,"","",""
"3380730_3",8028,"N5","",3,"","",""
"3380729_3",8028,"N4","",3,"","",""
"3380728_3",8028,"N3","",3,"","",""
"3380727_3",8028,"N2","",3,"","",""
"3380726_3",8028,"N1","",3,"","",""
"3380725_3",8028,"88","",3,"","",""
"3380724_3",8028,"85","",3,"","",""
"3380723_3",8028,"70","",3,"","",""
"3380722_3",8028,"60","",3,"","",""
"3380721_3",8028,"58","",3,"","",""
